ajn,0.extinct
kie,5.not endangered
rou,5.not endangered
sbj,5.not endangered
mls,5.not endangered
mdg,2.moribund
kth,3.shifting
mvu,5.not endangered
mde,5.not endangered
klf,3.shifting
kmq,4.threatened
udu,5.not endangered
xom,3.shifting
lgn,3.shifting
yag,0.extinct
nud,3.shifting
bzf,4.threatened
abt,4.threatened
wos,4.threatened
mle,3.shifting
ylg,3.shifting
kxt,3.shifting
spk,3.shifting
gbf,3.shifting
bry,3.shifting
sdk,3.shifting
keh,3.shifting
ian,3.shifting
lmi,5.not endangered
mdj,5.not endangered
asv,5.not endangered
bot,4.threatened
bdh,5.not endangered
nwm,3.shifting
bex,5.not endangered
blm,3.shifting
mwu,0.extinct
gbn,3.shifting
mgc,3.shifting
vae,5.not endangered
ndy,5.not endangered
kah,3.shifting
kcm,5.not endangered
fgr,1.nearly extinct
kwv,5.not endangered
sbz,5.not endangered
kwg,5.not endangered
fuu,5.not endangered
dsi,4.threatened
kxj,3.shifting
kyq,5.not endangered
jyy,3.shifting
glu,5.not endangered
bdo,5.not endangered
mne,5.not endangered
bxv,0.extinct
bmi,5.not endangered
bjv,5.not endangered
gqr,5.not endangered
mge,5.not endangered
myb,5.not endangered
nmc,5.not endangered
dgk,5.not endangered
lap,5.not endangered
ksp,5.not endangered
lak,5.not endangered
sba,5.not endangered
hor,0.extinct
gvl,5.not endangered
mwm,5.not endangered
yul,3.shifting
sys,5.not endangered
bvq,3.shifting
ndp,5.not endangered
efe,5.not endangered
mxh,4.threatened
bct,5.not endangered
les,5.not endangered
mdk,5.not endangered
mdi,5.not endangered
mgd,5.not endangered
mhi,5.not endangered
snm,5.not endangered
lul,5.not endangered
lgg,5.not endangered
luc,5.not endangered
avu,5.not endangered
omi,5.not endangered
kbo,5.not endangered
log,5.not endangered
led,5.not endangered
dno,5.not endangered
niy,5.not endangered
teq,4.threatened
keg,3.shifting
kib,5.not endangered
otr,3.shifting
lro,4.threatened
hbn,4.threatened
lof,3.shifting
shw,3.shifting
tic,5.not endangered
mor,4.threatened
wrn,3.shifting
fuj,3.shifting
mgb,5.not endangered
tma,5.not endangered
sjg,4.threatened
mtj,4.threatened
mej,5.not endangered
mnx,4.threatened
mpb,1.nearly extinct
woa,0.extinct
sei,3.shifting
oon,3.shifting
anq,4.threatened
yuc,1.nearly extinct
zun,3.shifting
tnc,3.shifting
ynu,0.extinct
mmv,0.extinct
arj,0.extinct
pir,3.shifting
gvc,3.shifting
yui,3.shifting
tue,3.shifting
cbc,3.shifting
tuo,4.threatened
bao,3.shifting
pok,2.moribund
tav,3.shifting
sri,3.shifting
des,3.shifting
cub,3.shifting
bsn,3.shifting
myy,3.shifting
ore,1.nearly extinct
sey,3.shifting
snn,3.shifting
mcl,0.extinct
coe,3.shifting
ten,0.extinct
huv,4.threatened
hve,4.threatened
hue,4.threatened
hvv,4.threatened
tsi,1.nearly extinct
git,2.moribund
ncg,2.moribund
zia,5.not endangered
sue,3.shifting
ykr,5.not endangered
bhg,5.not endangered
kpr,5.not endangered
gcn,5.not endangered
nou,5.not endangered
dgx,4.threatened
bjz,5.not endangered
aez,5.not endangered
hkk,5.not endangered
okv,5.not endangered
ghs,5.not endangered
auu,3.shifting
daz,3.shifting
ekg,5.not endangered
wod,4.threatened
mnz,4.threatened
six,5.not endangered
urw,4.threatened
urg,4.threatened
dnr,4.threatened
bpm,4.threatened
gsp,5.not endangered
tya,4.threatened
ynl,5.not endangered
kop,4.threatened
eri,5.not endangered
duk,4.threatened
usu,3.shifting
ssd,5.not endangered
awm,2.moribund
klm,4.threatened
lei,4.threatened
pup,4.threatened
boj,4.threatened
bpu,4.threatened
mdc,4.threatened
snx,5.not endangered
jil,5.not endangered
rea,4.threatened
wtf,4.threatened
ssj,4.threatened
xes,4.threatened
snz,4.threatened
asd,5.not endangered
ggl,4.threatened
dui,2.moribund
spd,3.shifting
ybo,5.not endangered
omo,5.not endangered
wdg,5.not endangered
msx,3.shifting
imi,5.not endangered
pda,3.shifting
kqa,4.threatened
sbq,3.shifting
gmg,5.not endangered
ena,3.shifting
ate,1.nearly extinct
anh,4.threatened
pmr,2.moribund
mmq,3.shifting
gkd,2.moribund
gao,5.not endangered
faj,1.nearly extinct
kpw,5.not endangered
taw,5.not endangered
kmh,5.not endangered
wnb,4.threatened
mmi,4.threatened
hih,5.not endangered
xow,2.moribund
mjj,2.moribund
mhl,4.threatened
mvq,2.moribund
bie,2.moribund
sks,5.not endangered
pla,4.threatened
tnh,4.threatened
ped,4.threatened
bql,3.shifting
ybm,4.threatened
wnu,4.threatened
prw,4.threatened
ukg,3.shifting
yrw,3.shifting
mkr,4.threatened
buq,4.threatened
dmc,4.threatened
wsk,4.threatened
koz,4.threatened
mlp,4.threatened
ali,5.not endangered
abw,5.not endangered
kgu,5.not endangered
kmf,4.threatened
bmh,4.threatened
bbr,5.not endangered
mtc,5.not endangered
bbd,4.threatened
igo,5.not endangered
pnr,1.nearly extinct
snr,5.not endangered
aey,4.threatened
gmu,5.not endangered
mqe,4.threatened
rpt,4.threatened
nbk,3.shifting
bpi,3.shifting
mcz,3.shifting
sra,3.shifting
utu,5.not endangered
xsp,3.shifting
gaw,5.not endangered
fad,4.threatened
bmx,5.not endangered
gap,4.threatened
ydk,5.not endangered
gyb,5.not endangered
rmp,4.threatened
wmc,3.shifting
mqw,4.threatened
mqv,2.moribund
swm,2.moribund
kpq,5.not endangered
nps,4.threatened
kkl,5.not endangered
nlc,5.not endangered
mtg,5.not endangered
eip,4.threatened
xte,5.not endangered
kgq,4.threatened
xse,4.threatened
asi,3.shifting
irx,3.shifting
nks,5.not endangered
cns,4.threatened
asy,3.shifting
txt,4.threatened
diy,3.shifting
tml,5.not endangered
asc,4.threatened
khe,3.shifting
kzv,4.threatened
kvz,4.threatened
tyn,4.threatened
wng,4.threatened
aws,4.threatened
awv,4.threatened
psa,4.threatened
ahh,4.threatened
awu,4.threatened
yir,4.threatened
awy,4.threatened
ktt,3.shifting
wms,4.threatened
aax,4.threatened
bwp,4.threatened
saw,2.moribund
szb,4.threatened
mpt,3.shifting
sug,3.shifting
tif,3.shifting
urm,3.shifting
fai,3.shifting
stm,3.shifting
tlf,3.shifting
bhl,4.threatened
kti,3.shifting
yon,3.shifting
kts,3.shifting
nxr,3.shifting
nkj,3.shifting
tkx,3.shifting
iwo,3.shifting
opk,3.shifting
aip,2.moribund
kwr,2.moribund
opm,4.threatened
nbq,5.not endangered
wul,5.not endangered
yli,4.threatened
nlk,5.not endangered
yac,4.threatened
ndx,4.threatened
dnw,5.not endangered
dni,4.threatened
hap,4.threatened
dnt,5.not endangered
dna,4.threatened
wlw,5.not endangered
wno,3.shifting
yuw,5.not endangered
klt,4.threatened
klh,3.shifting
smc,2.moribund
skm,5.not endangered
ufi,5.not endangered
nca,5.not endangered
rwo,5.not endangered
nnf,5.not endangered
grg,3.shifting
nkg,4.threatened
nej,5.not endangered
ytw,5.not endangered
mjn,5.not endangered
dev,5.not endangered
bop,3.shifting
yut,5.not endangered
nnk,5.not endangered
awx,5.not endangered
wnc,3.shifting
iou,5.not endangered
dah,5.not endangered
mtv,5.not endangered
bmp,2.moribund
gka,3.shifting
frq,4.threatened
ygm,2.moribund
dge,4.threatened
asx,5.not endangered
nop,5.not endangered
nib,4.threatened
mpv,2.moribund
nif,5.not endangered
noc,4.threatened
skc,5.not endangered
nis,5.not endangered
uvh,4.threatened
gsn,5.not endangered
mhf,3.shifting
fag,5.not endangered
mpp,5.not endangered
msz,3.shifting
kmg,5.not endangered
mlh,3.shifting
sej,0.extinct
kqb,5.not endangered
ons,5.not endangered
slw,4.threatened
mci,5.not endangered
naf,5.not endangered
ksr,5.not endangered
bmu,5.not endangered
ded,5.not endangered
kgf,5.not endangered
tbv,5.not endangered
noh,4.threatened
kco,3.shifting
kuo,5.not endangered
spl,5.not endangered
kpf,5.not endangered
tim,5.not endangered
net,5.not endangered
bir,3.shifting
kyc,5.not endangered
ipi,5.not endangered
leq,5.not endangered
enq,5.not endangered
ssx,5.not endangered
kjs,4.threatened
kjy,5.not endangered
kew,5.not endangered
age,5.not endangered
akh,5.not endangered
aoe,5.not endangered
hui,5.not endangered
whg,5.not endangered
nii,5.not endangered
wgi,5.not endangered
nof,5.not endangered
cjv,5.not endangered
doa,5.not endangered
kue,4.threatened
gvf,5.not endangered
sll,4.threatened
sst,4.threatened
mbw,4.threatened
gam,5.not endangered
nac,5.not endangered
med,5.not endangered
mux,5.not endangered
ubu,5.not endangered
imo,5.not endangered
gat,5.not endangered
kyy,3.shifting
bjr,5.not endangered
tbg,5.not endangered
omw,5.not endangered
waj,5.not endangered
wsr,4.threatened
awb,5.not endangered
gaj,5.not endangered
agd,5.not endangered
auy,5.not endangered
usa,3.shifting
gaf,5.not endangered
aso,5.not endangered
gah,4.threatened
zuh,5.not endangered
bef,4.threatened
kmu,5.not endangered
ygr,5.not endangered
kyg,5.not endangered
abg,1.nearly extinct
ino,5.not endangered
kbq,4.threatened
yby,5.not endangered
snp,5.not endangered
for,5.not endangered
gim,5.not endangered
isa,4.threatened
xmr,0.extinct
yad,3.shifting
yme,0.extinct
ygu,0.extinct
znk,0.extinct
std,4.threatened
rer,0.extinct
vms,0.extinct
tka,0.extinct
bdz,0.extinct
bpb,0.extinct
wai,3.shifting
avo,0.extinct
aga,0.extinct
kce,3.shifting
wre,0.extinct
ksa,4.threatened
nsc,5.not endangered
dbv,3.shifting
kku,3.shifting
ruz,3.shifting
esm,0.extinct
kch,4.threatened
dek,4.threatened
ruy,3.shifting
lmz,0.extinct
tkf,0.extinct
xmo,4.threatened
apv,0.extinct
xyl,0.extinct
ays,2.moribund
ayy,0.extinct
dyg,0.extinct
pch,4.threatened
nbg,0.extinct
agi,5.not endangered
xiv,0.extinct
waf,0.extinct
wma,0.extinct
tme,0.extinct
pax,0.extinct
giy,0.extinct
pmc,0.extinct
hir,5.not endangered
wsu,0.extinct
woy,0.extinct
wif,0.extinct
pig,3.shifting
xip,0.extinct
nrx,0.extinct
rna,0.extinct
aoh,0.extinct
klq,5.not endangered
meb,5.not endangered
jmw,5.not endangered
jbk,5.not endangered
ynk,3.shifting
ess,3.shifting
ems,2.moribund
esu,3.shifting
ysr,0.extinct
ipk,2.moribund
esi,2.moribund
esk,2.moribund
kal,4.threatened
ikt,4.threatened
ike,4.threatened
ale,3.shifting
mud,0.extinct
sim,3.shifting
kwj,3.shifting
kmo,3.shifting
siv,2.moribund
mbx,3.shifting
dju,4.threatened
wtk,3.shifting
bnw,3.shifting
bit,3.shifting
bjh,4.threatened
sny,3.shifting
ham,3.shifting
gbe,3.shifting
pin,2.moribund
amp,3.shifting
knr,3.shifting
yss,3.shifting
ayq,3.shifting
ywa,3.shifting
psq,3.shifting
lgt,3.shifting
nux,3.shifting
aad,3.shifting
aau,3.shifting
kmn,3.shifting
bye,3.shifting
xrw,2.moribund
iws,3.shifting
iwm,3.shifting
cjn,3.shifting
wog,3.shifting
nnm,4.threatened
aww,3.shifting
akq,2.moribund
hus,3.shifting
cob,0.extinct
kek,4.threatened
usp,3.shifting
cak,4.threatened
ckz,3.shifting
tzj,4.threatened
quc,4.threatened
acr,4.threatened
quv,3.shifting
qum,3.shifting
poh,4.threatened
poc,3.shifting
ttc,3.shifting
mam,4.threatened
ixl,4.threatened
agu,4.threatened
toj,3.shifting
cac,4.threatened
kjb,4.threatened
knj,3.shifting
jac,4.threatened
mhc,1.nearly extinct
ctu,5.not endangered
chf,4.threatened
emy,0.extinct
caa,3.shifting
tzh,5.not endangered
tzo,5.not endangered
itz,2.moribund
mop,4.threatened
yua,5.not endangered
lac,3.shifting
kwi,4.threatened
cbi,3.shifting
cof,3.shifting
gum,4.threatened
ttk,0.extinct
ese,4.threatened
tna,3.shifting
rey,1.nearly extinct
aro,3.shifting
tno,0.extinct
cav,3.shifting
mpq,3.shifting
xor,2.moribund
xpk,2.moribund
mcf,3.shifting
atc,0.extinct
kaq,2.moribund
shp,4.threatened
pno,0.extinct
sni,0.extinct
mzr,3.shifting
knt,3.shifting
pcp,1.nearly extinct
cao,4.threatened
tux,0.extinct
amc,3.shifting
ywn,4.threatened
swo,1.nearly extinct
mts,5.not endangered
mcd,4.threatened
yaa,5.not endangered
rem,0.extinct
cbs,3.shifting
pyn,0.extinct
nuc,0.extinct
isc,1.nearly extinct
cbr,3.shifting
ktx,3.shifting
xeu,5.not endangered
opo,5.not endangered
oro,5.not endangered
uar,5.not endangered
tqo,5.not endangered
cax,3.shifting
cuy,0.extinct
akc,3.shifting
mrf,3.shifting
kgv,2.moribund
bdw,4.threatened
ihp,4.threatened
kto,3.shifting
chn,0.extinct
chh,0.extinct
wac,0.extinct
cbu,4.threatened
dem,3.shifting
xxt,0.extinct
kps,4.threatened
kzz,4.threatened
msg,4.threatened
sbg,3.shifting
mxn,3.shifting
alc,1.nearly extinct
vkm,0.extinct
omu,0.extinct
mnu,2.moribund
zrs,4.threatened
etz,3.shifting
ana,0.extinct
xkw,2.moribund
lpe,3.shifting
rmh,5.not endangered
sad,4.threatened
nrb,5.not endangered
niv,2.moribund
tms,3.shifting
kcr,4.threatened
wob,5.not endangered
glr,4.threatened
krw,5.not endangered
das,3.shifting
oub,4.threatened
wec,5.not endangered
gxx,5.not endangered
krn,5.not endangered
nwb,5.not endangered
kqo,5.not endangered
tja,5.not endangered
klu,5.not endangered
dee,3.shifting
bsq,5.not endangered
ggb,3.shifting
ktj,2.moribund
ted,5.not endangered
pye,5.not endangered
grj,5.not endangered
gbo,5.not endangered
gry,5.not endangered
gec,5.not endangered
grv,5.not endangered
ahi,5.not endangered
ahm,3.shifting
blh,5.not endangered
bev,5.not endangered
bet,5.not endangered
god,5.not endangered
btg,5.not endangered
kyf,5.not endangered
bjw,5.not endangered
hwa,4.threatened
kwp,4.threatened
gud,5.not endangered
gie,4.threatened
dic,5.not endangered
ney,5.not endangered
tun,0.extinct
gol,5.not endangered
bsp,3.shifting
tem,5.not endangered
ldm,4.threatened
bgo,3.shifting
bmd,3.shifting
bmf,1.nearly extinct
krm,1.nearly extinct
buy,2.moribund
bun,5.not endangered
kss,5.not endangered
kqs,5.not endangered
lia,5.not endangered
lma,4.threatened
fal,5.not endangered
fll,4.threatened
ahp,3.shifting
mka,3.shifting
soy,3.shifting
pnl,4.threatened
wbf,3.shifting
nti,4.threatened
loi,5.not endangered
lor,5.not endangered
nku,5.not endangered
kzc,5.not endangered
tiq,3.shifting
vig,5.not endangered
tul,5.not endangered
bsj,5.not endangered
dbd,5.not endangered
kcq,5.not endangered
awo,5.not endangered
cfa,5.not endangered
ldp,5.not endangered
wja,5.not endangered
lnu,5.not endangered
bwu,5.not endangered
kma,4.threatened
nmz,5.not endangered
pil,5.not endangered
gng,5.not endangered
xon,5.not endangered
gux,5.not endangered
bim,4.threatened
mfq,5.not endangered
aks,5.not endangered
bud,5.not endangered
gur,5.not endangered
xkt,3.shifting
mos,5.not endangered
dgd,5.not endangered
wlx,5.not endangered
dga,5.not endangered
bfo,5.not endangered
biv,5.not endangered
dgi,5.not endangered
saf,5.not endangered
jmr,4.threatened
hag,3.shifting
kus,5.not endangered
dag,5.not endangered
maw,5.not endangered
bly,4.threatened
mql,5.not endangered
tbz,5.not endangered
ntm,5.not endangered
wwa,5.not endangered
beh,5.not endangered
bmq,5.not endangered
bwj,5.not endangered
box,5.not endangered
bwy,5.not endangered
kfz,5.not endangered
sld,5.not endangered
ssl,5.not endangered
sil,5.not endangered
sig,5.not endangered
mzw,4.threatened
tpm,5.not endangered
cli,3.shifting
vag,5.not endangered
pug,5.not endangered
kst,5.not endangered
dop,5.not endangered
las,5.not endangered
kbp,5.not endangered
kdh,5.not endangered
bqg,3.shifting
cll,3.shifting
ntr,5.not endangered
pnq,3.shifting
knz,3.shifting
lee,4.threatened
nnw,5.not endangered
nuv,5.not endangered
xsm,5.not endangered
lob,5.not endangered
dya,5.not endangered
dgs,5.not endangered
kqg,3.shifting
tuz,5.not endangered
cme,5.not endangered
gna,5.not endangered
kqm,3.shifting
dos,5.not endangered
bba,5.not endangered
tsp,5.not endangered
wib,5.not endangered
mzv,5.not endangered
ngg,5.not endangered
aiy,5.not endangered
nga,5.not endangered
gbv,5.not endangered
bff,5.not endangered
gmm,5.not endangered
bgf,3.shifting
gso,5.not endangered
bdt,5.not endangered
gbq,5.not endangered
gbp,5.not endangered
sqm,5.not endangered
gya,5.not endangered
kdx,5.not endangered
myk,5.not endangered
sen,5.not endangered
seq,5.not endangered
sep,5.not endangered
shz,5.not endangered
spp,5.not endangered
seb,5.not endangered
sef,5.not endangered
xrb,5.not endangered
kza,5.not endangered
plr,5.not endangered
sev,5.not endangered
tgw,5.not endangered
dyi,5.not endangered
nfr,5.not endangered
dai,5.not endangered
goy,1.nearly extinct
bes,3.shifting
kia,4.threatened
bub,5.not endangered
nie,3.shifting
tug,3.shifting
noy,2.moribund
kou,3.shifting
bvo,5.not endangered
zna,3.shifting
fni,3.shifting
glj,5.not endangered
glc,3.shifting
kwb,4.threatened
ndi,5.not endangered
wom,5.not endangered
muo,5.not endangered
klc,3.shifting
ndu,5.not endangered
dur,5.not endangered
dae,5.not endangered
pfe,5.not endangered
wok,4.threatened
dow,5.not endangered
kmp,4.threatened
gmn,4.threatened
kmy,5.not endangered
ver,5.not endangered
nmr,0.extinct
ksm,5.not endangered
ynq,5.not endangered
wav,5.not endangered
tdo,5.not endangered
yot,5.not endangered
bcn,3.shifting
pbn,5.not endangered
kow,4.threatened
mzm,5.not endangered
rax,5.not endangered
pgs,5.not endangered
duz,0.extinct
ldk,5.not endangered
gwg,5.not endangered
bka,5.not endangered
thy,3.shifting
jen,4.threatened
mko,3.shifting
bys,5.not endangered
ldo,4.threatened
pbl,3.shifting
gmd,3.shifting
gyg,3.shifting
ngb,5.not endangered
deq,5.not endangered
nbw,5.not endangered
yky,5.not endangered
mgn,4.threatened
sag,5.not endangered
snj,5.not endangered
ndt,4.threatened
mfc,5.not endangered
doo,5.not endangered
msj,5.not endangered
bkc,4.threatened
gnz,3.shifting
bme,3.shifting
gdi,5.not endangered
moj,4.threatened
yng,3.shifting
kpl,4.threatened
nbm,5.not endangered
gix,5.not endangered
gbg,4.threatened
muh,5.not endangered
bbe,5.not endangered
mdm,5.not endangered
bbp,5.not endangered
nuu,5.not endangered
lna,5.not endangered
lnl,5.not endangered
tor,5.not endangered
liy,5.not endangered
bfl,5.not endangered
bpd,5.not endangered
bqk,5.not endangered
mnh,4.threatened
gox,5.not endangered
kuw,4.threatened
bjo,5.not endangered
nue,5.not endangered
yaj,5.not endangered
zmz,5.not endangered
pmb,5.not endangered
brm,4.threatened
nzk,5.not endangered
geq,3.shifting
zne,5.not endangered
myj,3.shifting
fer,4.threatened
tgy,0.extinct
idr,2.moribund
ndz,5.not endangered
swf,1.nearly extinct
tbm,1.nearly extinct
bvi,5.not endangered
bdj,3.shifting
obl,0.extinct
toz,0.extinct
kzr,4.threatened
pnz,4.threatened
kbn,5.not endangered
nzy,5.not endangered
xuo,5.not endangered
mcs,4.threatened
mua,5.not endangered
pmn,2.moribund
mru,2.moribund
tui,5.not endangered
dmm,1.nearly extinct
gke,1.nearly extinct
mdd,5.not endangered
lla,5.not endangered
yun,5.not endangered
vor,5.not endangered
ldl,5.not endangered
moi,4.threatened
lef,5.not endangered
akp,5.not endangered
snw,3.shifting
lip,3.shifting
lgq,3.shifting
blo,4.threatened
ade,5.not endangered
xxb,0.extinct
ada,5.not endangered
gaa,5.not endangered
keu,5.not endangered
anf,2.moribund
bov,4.threatened
kpo,5.not endangered
ahl,3.shifting
tcd,4.threatened
nyb,5.not endangered
avn,5.not endangered
adj,5.not endangered
abi,5.not endangered
aba,5.not endangered
avi,5.not endangered
ald,5.not endangered
ati,5.not endangered
eot,3.shifting
abu,5.not endangered
nlu,3.shifting
nnu,3.shifting
kye,5.not endangered
kph,5.not endangered
ncu,5.not endangered
bqa,2.moribund
naw,5.not endangered
ayg,5.not endangered
acd,5.not endangered
fod,5.not endangered
gjn,5.not endangered
doy,2.moribund
nko,5.not endangered
nkq,5.not endangered
lar,5.not endangered
cpn,5.not endangered
gwx,5.not endangered
afu,3.shifting
sfw,5.not endangered
bci,5.not endangered
cko,5.not endangered
mtb,5.not endangered
any,5.not endangered
aha,5.not endangered
nzi,5.not endangered
jwi,5.not endangered
aka,5.not endangered
abr,5.not endangered
wss,5.not endangered
kxb,5.not endangered
gwa,5.not endangered
ebr,5.not endangered
wci,5.not endangered
kef,4.threatened
adq,4.threatened
ewe,5.not endangered
aug,3.shifting
gej,5.not endangered
ajg,5.not endangered
mxl,5.not endangered
fon,5.not endangered
cib,5.not endangered
wem,5.not endangered
gbh,5.not endangered
guw,5.not endangered
wud,4.threatened
tfi,5.not endangered
gbx,5.not endangered
gbs,5.not endangered
xwl,5.not endangered
kqk,5.not endangered
xwe,5.not endangered
sxw,5.not endangered
ayb,5.not endangered
ega,2.moribund
ged,4.threatened
fah,0.extinct
tdq,5.not endangered
aqg,5.not endangered
ahn,3.shifting
aye,4.threatened
its,5.not endangered
mkl,5.not endangered
idd,5.not endangered
ife,5.not endangered
xkb,5.not endangered
ica,5.not endangered
nqk,5.not endangered
cbj,5.not endangered
ijj,5.not endangered
nqg,5.not endangered
luq,0.extinct
yor,5.not endangered
ulb,5.not endangered
igl,5.not endangered
aqk,5.not endangered
kdp,5.not endangered
kni,5.not endangered
ayu,2.moribund
jid,3.shifting
rin,5.not endangered
mda,5.not endangered
nin,5.not endangered
ruk,4.threatened
nbr,5.not endangered
nns,3.shifting
kdm,4.threatened
kci,5.not endangered
zhi,5.not endangered
jab,5.not endangered
cry,5.not endangered
xsh,5.not endangered
yes,5.not endangered
ldb,4.threatened
bqv,4.threatened
ahs,5.not endangered
vkn,5.not endangered
mae,3.shifting
hoe,4.threatened
pym,3.shifting
iri,4.threatened
kaj,5.not endangered
kcg,5.not endangered
fir,4.threatened
izr,4.threatened
gne,4.threatened
cen,5.not endangered
cfd,3.shifting
ybl,4.threatened
ldq,3.shifting
byf,2.moribund
aku,3.shifting
bnz,3.shifting
klo,3.shifting
jbm,5.not endangered
dkg,5.not endangered
tyy,5.not endangered
tdl,4.threatened
sha,2.moribund
pai,4.threatened
yer,5.not endangered
bsx,1.nearly extinct
afo,4.threatened
uji,5.not endangered
mgi,5.not endangered
aik,4.threatened
ego,4.threatened
tdv,5.not endangered
ybj,3.shifting
xab,0.extinct
aab,5.not endangered
ikv,5.not endangered
ikl,5.not endangered
kad,5.not endangered
dbi,4.threatened
khj,4.threatened
idc,3.shifting
etx,5.not endangered
bom,5.not endangered
nfd,5.not endangered
oks,5.not endangered
ibo,5.not endangered
izi,5.not endangered
izz,5.not endangered
eza,5.not endangered
gmz,5.not endangered
iqw,5.not endangered
ikk,5.not endangered
ukw,5.not endangered
ikw,5.not endangered
ogc,5.not endangered
ekp,5.not endangered
kcf,5.not endangered
agc,5.not endangered
idu,5.not endangered
ala,4.threatened
yba,5.not endangered
utr,5.not endangered
ige,5.not endangered
akf,5.not endangered
ekr,5.not endangered
bqw,4.threatened
bju,0.extinct
bby,4.threatened
vit,5.not endangered
mgo,5.not endangered
nbv,4.threatened
njj,5.not endangered
mnf,5.not endangered
nsh,5.not endangered
ngj,5.not endangered
ngn,5.not endangered
mhk,5.not endangered
bgj,5.not endangered
bce,5.not endangered
bbq,5.not endangered
bqt,5.not endangered
bmo,5.not endangered
bfj,5.not endangered
bbw,5.not endangered
bax,5.not endangered
pny,5.not endangered
koc,0.extinct
azo,5.not endangered
mfd,4.threatened
baw,5.not endangered
nge,5.not endangered
bfd,5.not endangered
bfp,4.threatened
nnz,5.not endangered
bko,3.shifting
byv,5.not endangered
fmp,5.not endangered
bbj,5.not endangered
nwe,5.not endangered
nnh,5.not endangered
ybb,5.not endangered
jgo,5.not endangered
nla,5.not endangered
xmg,5.not endangered
lmp,5.not endangered
add,5.not endangered
nfu,5.not endangered
kdz,5.not endangered
ncp,5.not endangered
yam,5.not endangered
mtk,4.threatened
emz,5.not endangered
oku,5.not endangered
bkm,5.not endangered
kfl,3.shifting
bmv,5.not endangered
bfm,3.shifting
bbk,5.not endangered
isu,4.threatened
zhw,4.threatened
weh,5.not endangered
agq,5.not endangered
kfn,3.shifting
lmx,5.not endangered
lns,5.not endangered
ndb,5.not endangered
bav,5.not endangered
bvm,5.not endangered
bse,5.not endangered
nml,5.not endangered
myg,4.threatened
bqo,4.threatened
bxs,4.threatened
mea,4.threatened
ato,4.threatened
ost,4.threatened
ael,4.threatened
bky,5.not endangered
ukp,5.not endangered
uba,5.not endangered
alf,5.not endangered
afe,5.not endangered
btt,5.not endangered
bzy,5.not endangered
byp,5.not endangered
bkv,5.not endangered
bwh,0.extinct
ngv,0.extinct
xmb,3.shifting
dbm,3.shifting
bau,5.not endangered
jar,5.not endangered
jjr,5.not endangered
jgk,5.not endangered
gwb,4.threatened
mma,4.threatened
jku,4.threatened
gua,3.shifting
dbo,0.extinct
bbu,4.threatened
bma,5.not endangered
mbu,5.not endangered
bil,4.threatened
baf,3.shifting
ttf,3.shifting
yat,4.threatened
lem,5.not endangered
tvu,5.not endangered
nvo,5.not endangered
leo,3.shifting
bag,5.not endangered
ekm,5.not endangered
yas,5.not endangered
mmu,4.threatened
yav,4.threatened
mlb,4.threatened
btc,3.shifting
bvb,2.moribund
mzd,4.threatened
dua,5.not endangered
kme,3.shifting
szv,3.shifting
yko,3.shifting
nui,5.not endangered
bxc,4.threatened
bnm,3.shifting
bng,2.moribund
bvg,4.threatened
nkc,4.threatened
bsi,5.not endangered
mbo,4.threatened
bqz,4.threatened
bss,5.not endangered
bdu,5.not endangered
bwt,5.not endangered
bri,4.threatened
bqm,4.threatened
mye,5.not endangered
pic,3.shifting
sbw,3.shifting
kbs,2.moribund
tsv,5.not endangered
gev,2.moribund
buw,4.threatened
ngy,4.threatened
dii,3.shifting
lfa,5.not endangered
ksf,5.not endangered
syx,4.threatened
sxe,3.shifting
nda,5.not endangered
wum,5.not endangered
mhb,3.shifting
koq,4.threatened
abb,4.threatened
bbi,3.shifting
bkh,5.not endangered
bas,5.not endangered
hij,3.shifting
bxp,5.not endangered
beb,4.threatened
ewo,5.not endangered
fan,5.not endangered
bum,5.not endangered
eto,5.not endangered
mct,4.threatened
sak,3.shifting
nxo,3.shifting
zmn,4.threatened
keb,4.threatened
nra,5.not endangered
syi,4.threatened
kwu,5.not endangered
kkj,5.not endangered
pmm,5.not endangered
gyi,3.shifting
nmg,5.not endangered
biw,5.not endangered
sox,4.threatened
mkk,5.not endangered
mcp,5.not endangered
njy,5.not endangered
ozm,4.threatened
bkw,5.not endangered
ukh,3.shifting
mcx,5.not endangered
mgg,5.not endangered
bmw,5.not endangered
nlo,5.not endangered
nzd,4.threatened
teg,5.not endangered
tck,3.shifting
mdt,5.not endangered
mbm,5.not endangered
kzo,4.threatened
nmd,4.threatened
iyx,5.not endangered
lli,4.threatened
dma,5.not endangered
wdd,5.not endangered
nzb,5.not endangered
tsa,5.not endangered
tyi,4.threatened
ifm,4.threatened
kkw,5.not endangered
tyx,5.not endangered
ngz,5.not endangered
ebo,4.threatened
nzu,4.threatened
zmf,3.shifting
tii,5.not endangered
skt,5.not endangered
boh,5.not endangered
tek,5.not endangered
yns,5.not endangered
zmp,4.threatened
hum,4.threatened
smx,5.not endangered
sub,5.not endangered
yaf,5.not endangered
ppp,5.not endangered
lnz,5.not endangered
beq,5.not endangered
bwz,3.shifting
lup,5.not endangered
swj,5.not endangered
bbg,4.threatened
snq,5.not endangered
puu,5.not endangered
vum,3.shifting
vif,5.not endangered
kwy,5.not endangered
yom,5.not endangered
ktu,5.not endangered
kng,5.not endangered
mkw,5.not endangered
hng,4.threatened
dde,5.not endangered
